Latitude,Longitude,Library,SaleDetails
43.0068212326407,-89.42413341447349,"Fitchburg Library","
Oct 17 - 19<br><ul><li>Thu 4-7, Fri 11-5, Sat 10-2
</li><li>4,000+ books; 100% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$2; Sat noon: $5/bag</li><li>Credit cards accepted</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li></ul>
"
43.772586201089176,-88.44391893431043,"Fond du Lac Public Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Bookstore<br><ul><li>Mon-Wed 2-6pm, Sat 9-1
</li><li>10,000 books; 15% donated; 70% hardcover; sorted; books, CDs, videos; paperbacks .50; hardcovers $1; children's .50; A/V .50-$1</li><li>Every Tue: Two for Tuesday Sale: 2 like items (2 books, 2 DVDs, 2 CDs, etc.) for price of one. (excludes new merchandise)<br>Every Wed: Senior Citizen Sale, half off all books for shoppers age 55 and older. (excludes adult coloring books)</li></ul>
"
42.92717862025519,-88.84152869189126,"<img src='./Book Sales in Wisconsin_files/doedit.gif' border='0' align='middle'>","
Sept<br><ul><li>Fri 10-6, Sat 9-3
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
42.93302244566732,-88.84108031228742,"Dwight Foster Public Library","
July 13; Aug 10; Sept 14; Oct 12; Nov 9; Dec 14<br><ul><li>Sat 10-noon
</li><li>Preview: Sat 9-10, Friends only
</li></ul>
"
42.88441779496346,-88.04227334166771,"Franklin Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
42.496483893505825,-88.32965385665845,"Genoa City Library Friends","
Aug 3 - 4<br><ul><li>Sat 8-4, Sun noon-3
</li><li>3,500 books; 85% donated; 35% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Donation</li></ul>
"
43.22427463311876,-88.11131540219795,"Germantown Community Library","
Ongoing<br><ul><li>Library hours
</li><li>75% donated; 70% hardcover; sorted; <b>no buyer restrictions</b>; 500 books ongoing, 1,000 books in pop-up sales; paperbacks .50; hardcovers $1; trade pb $1</li><li>Some special books held for Holiday Sale in Nov or Dec</li><li>Pop-up sales Jan, Feb, April, May, Sept, and Oct</li></ul>
"
45.16524662963429,-90.8049173290517,"Western Taylor County Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
44.516114472411985,-88.00841250427801,"Brown County Library","
Oct<br><br>Watch this spot for the next great sale!
"
43.31489286548315,-88.37745196661348,"Jack Russell Memorial Library","
Nov<br><ul><li>Thu 9:30-7:30, Fri 9:30-5, Sat 9-1
</li><li>Preview: Wed 5-7:30pm, Friends; join at door
</li><li>Sorted; <b>no buyer restrictions</b>; $1-$2; Sat .50/inch</li></ul>
"
46.010490203070134,-91.48673343444699,"Sherman &amp; Ruth Weiss Community Library","
Bookstore<br><ul><li>Mon, Wed, Thu, Fri 10-5, Tue 10-7
</li></ul>
"
44.97637003539954,-92.7522970443682,"Hudson Area Public Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Bookstore<br><ul><li>Library hours: Mon-Thu 10-8, Fri 10-6, Sat 10-3, Sun 11-3
</li></ul>
"
43.34919372241474,-88.59951246102952,"Hustisford Community Library","
Sept<br><ul><li>Library hours: Mon-Thu 10-7:30, Fri 10-5, Sat 9-1
</li><li>Preview: Thu prior  5-7:30pm, Friends; join at door
</li><li>2,500+ books; plus A/V, computer components, etc.; hardcovers $1; trade pb $1; mags .25, DVDs, CDs $1; After first 2 days (Fri, Sat), all items are $3/bag</li><li>We have donated and withdrawn books and other miscellaneous items</li></ul>
"
42.6827167932259,-89.02559537997702,"Hedberg Public Library","
Bookstore<br><ul><li>Mon-Fri 9-3 &amp; 6-8, Sat 1-4:30, Sun 1-3
</li></ul>
"
42.68399508834772,-89.02730415712573,"<img src='./Book Sales in Wisconsin_files/sendemail.gif' border='0' align='middle'>","
Oct 10 - 20<br><ul><li>First week; Thu 1-6pm, $5 fee, Fri 9-6, Sat 8-4, Sun 11-3; Second week: Fri 9-6, Sat 8-4, Sun 11-1
</li><li>10,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$2; Last day $10/bag</li></ul>
"
44.45562834806851,-87.5048145627466,"Friends of Kewaunee Public Library","
Ongoing<br><ul><li>Wed 3-7pm, Sat 10:30-3:30
</li><li>1,000+ books; 50% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25 &amp; up</li></ul>
"
45.463734030227364,-91.10463391167116,"Rusk County Community Library","
Bookstore<br><ul><li>Tue, 10:30-1, Thu 11-2, Sat 10:30-12:30
</li><li>4,000 books; 100% donated; .75-$1.50</li><li>No checks outside Rusk County.</li></ul>
"
42.59480476221587,-88.43212728737072,"Lake Geneva Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
46.16476690172214,-89.21554304035541,"Land O Lakes Library","
July 27<br><ul><li>5,000 books; 50% hardcover; sorted; $1-$2</li></ul>
"
43.0735938914703,-89.38385237613166,"Sequoya Library","
July 6; Aug 3; Sept 7; Oct 5; Nov 2; Dec 7<br><ul><li>Sat 9-4
</li><li>Thousands of books; 85% donated; 35% hardcover; sorted; <b>no buyer restrictions</b>; plus CDs, DVDs, etc.; paperbacks .50 &amp; up; hardcovers $2; trade pb $2</li><li>Some books removed to sell online</li><li>Masks are no longer required, but we encourage shoppers to wear them</li></ul><br><hr>
Bookstore<br><ul><li>Now open by appointment only. Appointments can be arranged by e-mailing <a href='mailto:FriendsofSeq@gmail.com'>FriendsofSeq@gmail.com</a></li><li>Masks and 6-foot distancing required</li></ul>
"
43.075330772204076,-89.38031123871491,"MadisonMemorial Library","
Oct 16 - 19<br><ul><li>Thu, Fri 10:30-7, Sat 9-1
</li><li>Preview: Wed 4-8pm, $5 entry. Preview prices: HC $5, PB $3
</li><li>15,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Thu HC $3, PB $2; Fri. HC $2, PB $1; Sat $5/bag; Sat after 1pm free</li><li>Credit cards accepted</li></ul>
"
43.06998315643628,-89.38831920538958,"<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='260'>","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Sept 14 - 15<br><ul><li>Sat 9-3, Sun 9-3
</li><li>2,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks $1; hardcovers $2; trade pb $2; Sun 1pm $5/bag</li></ul>
"
44.089718545354685,-87.65866952686741,"Manitowoc Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
45.09910603740627,-87.63556431094563,"Stephenson Public Library","
Ongoing<br><ul><li>100 books; 20% donated; sorted; <b>not 'picked over'</b>; $3/bag or box</li></ul>
"
44.66963718810418,-90.17488276039494,"Marshfield Public Library","
Bookstore<br><ul><li>Library hours: Mon thru Friday 9-9 Sat 9-5. Sun. 1-5
</li><li>6,000 books; 50% donated; 80% hardcover; .50-$1</li><li>Not picked over; No restrictions.</li></ul>
"
43.00946087948718,-89.28482421540433,"E.D. Locke Public Library","
Sept 26 - 28; Dec 5 - 7<br><ul><li>Thu 9-7; Fri, Sat 9-4
</li><li>1,000 books; 80% donated; 50% hardcover; sorted; <b>no buyer restrictions</b></li><li>We remove books for online sale</li><li>Credit cards accepted</li></ul>
"
43.17556760625854,-88.11453883431892,"Menomonee Falls Public Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Library hours
</li><li>Donation</li></ul>
"
45.183168944694756,-89.68125231835572,"T.B. Scott Free Library","
Oct<br><ul><li>Fri 9:30-5:30, Sat 9:30-3:30
</li><li>Preview: Thu 5:30-7:45pm, Friends; join at door
</li><li>2,000 books; 50% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1</li></ul>
"
43.099816667912556,-89.50857595258826,"Middleton Public Library","
Ongoing<br><ul><li>Open whenever library is open for self-service, but staffed sales on Wed, Thu, Fri from 9-3
</li></ul>
"
43.03549528945514,-87.91169831738003,"Milwaukee Public Library","
Bookstore<br><ul><li>Mon noon-4, Tue-Sat 9-4
</li><li>'Thousands' of books; .25-$2</li><li>Premium books also available</li></ul>
"
43.03906943961026,-87.91157008848705,"All Saints' Hunger Book Sale","
Aug 1 - 6<br><ul><li>Fri-Tue 11-6
</li><li>Preview: Thu 6-9pm, $5 fee
</li><li>40,000+ books; 100% donated; 50% hardcover; sorted; <b>no buyer restrictions</b>; $1-$2; Sun special pricing</li><li>Some books sold online</li><li>Credit cards accepted</li></ul>
"
43.04153531525102,-87.91134897690907,"Friends of Milwaukee Public Library","
Ongoing<br><ul><li>Market hours
</li><li>$1 each</li></ul>
"
45.874920464201416,-89.71098885722574,"Minocqua Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .50; hardcovers $1</li></ul>
"
43.06216241965773,-89.33599025267925,"Monona Public Library","
Bookstore<br><ul><li>Library hours
</li></ul>
"
43.79158533932564,-89.33209895686642,"Montello Public Library","
July 5 - 13<br><ul><li>Mon-Thu 10-6, Fri 9-5, Sat 9-1
</li><li>3,000+ books; 50% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $5/bag of books (grocery bag size)</li></ul>
"
44.19012522266286,-88.4614837616161,"Neenah Public Library","
Aug 15 - 19<br><ul><li>Thu 10-7:30, Fri 10-5, Sat 10:30-5, Sun noon-4, Mon 9-9
</li><li>75% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$2</li><li>Credit cards accepted</li></ul>
"
42.98113711030766,-88.10992391186659,"New Berlin Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Sept<br><ul><li>Sat 9-4, Sun 1-3
</li><li>Preview: Fri 5-7pm, Friends; join at door
</li><li>3,000 books; 95% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; most .75-$1.50; Sun: half price or $5/bag</li><li>Books valued at $10 or more removed</li><li>Checks must include address and phone no.</li></ul><br><hr>
Dec<br><ul><li>Sat 9-2
</li><li>2,000 books; 100% donated; <b>no buyer restrictions</b>; $1-$2</li><li>Books valued over $10 are removed</li><li>Cash or check, check must include address and phone no.</li><li>Holiday event - nuts/crafts for sale</li></ul>
"
42.81099612169019,-89.63053271923275,"New Glarus Public Library","
Aug 31 - Sept 1<br><ul><li>Sat, Sun 10-3
</li><li>70% donated; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li><li>Wilhelm Tell Festival</li></ul>
"
43.94911312729902,-88.08793392479278,"New Holstein Public Library","
Aug 18<br><ul><li>Sun 9-3
</li><li>1,000+ books; 65% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; .25-$2</li><li>Scanners not allowed<br>Kiwanis Art Fair</li></ul>
"
43.11338576183568,-88.50191940257154,"Oconomowoc Public Library","
Oct<br><ul><li>Fri 6-8, Sat 9-4, Sun 1-4
</li><li>Preview: Fri 4-6pm, Friends; join at door
</li><li>6,000 books; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1; Sun $2/bag</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Please check before visiting, as the sale will only last as long as our stock.</li></ul>
"
43.533819618710254,-89.29648340630536,"<img src='./Book Sales in Wisconsin_files/doedit.gif' border='0' align='middle'>","
Ongoing<br>
"
43.08268497261799,-88.21516188463946,"Pewaukee Public Library","
Oct 24 - 26<br><ul><li>Thu 9-7, Fri 9-4, Sat 9-noon
</li><li>Preview: Wed 5-7pm, Friends; join at door
</li><li>2,000 books; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Sat: $5/bag</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li></ul>
"
43.5362926774456,-89.46586470967075,"Friends of Portage Public Library","
Ongoing<br><ul><li>Library hours
</li><li>2j00 books; 50% donated; 10% hardcover; sorted; <b>no buyer restrictions</b>; $2; Last week of the month: $5/bag</li><li>Some books removed for online sale</li></ul>
"
43.29633721117075,-89.7191788471842,"Ruth Culver Community Library","
Nov<br><ul><li>Fri 9-5, Sat 9-1
</li><li>2,000 books; 60% donated; 50% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Donation</li></ul>
"
42.72524140775703,-87.78037452860167,"<img src='./Book Sales in Wisconsin_files/sendemail.gif' border='0' align='middle'>","
Oct 30 - Nov 9; April 30 - May 10,  2025<br><ul><li>Wed-Sat 10-6; following Thu-Sat 10-6
</li><li>50,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Most $1-$2; bag sale on hallway selections</li></ul>
"
42.72966571119142,-87.78134053167261,"Racine Public Library","
Nov<br><ul><li>Fri, Sat 10-4
</li><li>Preview: Thu noon-6, Friends; join at door
</li><li>10,000+ books; 50% donated; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li><li>Credit cards accepted</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>5,000+ books</li><li>Books replenished weekly</li></ul>
"
43.553625505990674,-87.96415973689551,"Lakeview Community Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>First Wednesday of each month, noon-7pm
</li><li>500 books; 90% donated; 50% hardcover; sorted; paperbacks .50-$1; hardcovers $2; children's $1; VHS $2, gift items as marked; discounted books can be purchased 'by the bag' for $5</li><li><i>historical brick building with a picturesque 'lake view' (hence comes our name!)</i></li></ul>
"
43.53588773794053,-90.00588989076637,"Reedsburg Public Library","
Sept<br><ul><li>Thu 8:30-8, Fri 8:30-5, Sat 9-4, Sun noon-3
</li><li>Preview: Wed 6-7pm, Friends; join at door
</li><li>5,000 books; 80% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Donation</li></ul>
"
45.50455411526713,-91.73707118735994,"Rice Lake Public Library","
Ongoing<br><ul><li>Mon, Thu 9:30-9, Fri 9:30-6. Summer: Tue, Wed 9:30-6, Sat 9-1. Winter: Tue, Wed 9:30-9, Sat 9-4:30
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .25; hardcovers .50</li></ul>
"
43.84354675400317,-88.83501792644105,"Ripon Public Library","
Oct<br><ul><li>Fri 10- 5, Sat 10-2
</li><li>Preview: Thu 4-7, $3 fee; Friends free
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b></li><li>Credit cards accepted, $10 min.</li></ul>
"
43.27170482790765,-89.72147361781343,"Sauk City Public Library","
Ongoing<br><ul><li>Mondays 9am-8pm
</li><li>1,000 books; 50% donated; 50% hardcover; <b>no buyer restrictions</b>; .25-$1</li><li>Some books removed</li></ul>
"
44.51009029363452,-88.32988806398572,"Muehl Public Library","
Nov 22 - 23<br><ul><li>Fri 10-6, Sat 10-2
</li><li>700 books; 50% donated; 75% hardcover; sorted; <b>no buyer restrictions</b>; .50-$1</li><li>Books pre-scanned by online book seller</li><li>Cash only</li></ul>
"
43.751803938599046,-87.71720995931652,"Mead Public Library","
Bookstore<br><ul><li>Library hours
</li><li>Special Sales: Lower prices on entire inventory &amp; special books available for these sales only. 4th Saturday monthly, 9-3</li></ul>
"
45.1850518514482,-87.12472273472764,"Sister Bay/Liberty Grove Library","
Aug 31 - Sept 1<br><ul><li>Sat 8-4, Sun 10-2
</li><li>Sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; plus puzzles, CDs, DVDs, books on CD, VHS</li><li>Some regional and vintage valuable books</li><li>Marina Fest Weekend</li></ul>
"
42.97619803222365,-87.86600324789629,"St. Francis Public Library","
Ongoing<br><ul><li>Wed 10-2 &amp; Sat 11-2 (June-Aug: 2nd &amp; 4th Wed each month)
</li></ul>
"
44.52368044895588,-89.58089417437176,"<img src='./Book Sales in Wisconsin_files/sendemail.gif' border='0' align='middle'>","
Aug 14 - 17<br><ul><li>Wed noon-7, Thu, Fri 9-7, Sat 9-1
</li><li>100% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; plus CDs, DVDs, albums, puzzles; paperbacks .50-$1; hardcovers $1; children's .50-$1; others as marked</li></ul>
"
44.52644373428365,-89.58448394304165,"Portage County Public Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
July 19 - 20<br><ul><li>Fri 8-4, Sat 8-2
</li><li>15,000 books; 30% donated; 65% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1</li><li>Sat: Discover Downtown</li></ul>
"
43.18015816969272,-89.20993395599288,"Sun Prairie Public Library","
Ongoing<br>
"
45.79673966729374,-89.15800814525706,"Demmer Memorial Library","
Ongoing<br><ul><li>Library hours - Limited selection
</li></ul>
"
42.986921758503364,-89.52968032128426,"Verona Public Library","
Ongoing<br>
"
44.48287997616147,-89.96436244257437,"Lester Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
43.18796988626431,-88.99273148731486,"Junginger Memorial Library","
Sept<br><ul><li>Fri, Sat
</li><li>Preview: TBD
</li><li>.25</li><li>Wiener and Kraut Day</li></ul><br><hr>
Ongoing<br>
"
43.19706917502339,-88.725046304339,"Watertown Public Library","
Sept<br><ul><li>Thu 9-7:30, Fri 9-5:30, Sat 9-noon, Sun noon-3
</li><li>Preview: Wed 4-7:30pm, Friends; join at door $10 and up
</li><li>9,000 books; 75% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1; Sat $5/bag; includes library tote; Sun free</li></ul>
"
43.1908891407626,-89.45201806339416,"Waunakee Public Library","
Ongoing<br>
"
43.63706644015092,-88.73004410053314,"Waupun Public Library","
July 8; Aug 12; Sept 9; Oct 14; Nov 11; Dec 9<br><ul><li>Mon 10-6
</li><li>800 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25-$1</li></ul>
"
44.96201250338165,-89.62392413443324,"Marathon County Public Library","
Aug 1 - 3; Aug 1 - 3; Oct 31 - Nov 2<br><ul><li>Thu 9:30-7:30, Fri 9:30-4:30, Sat 9:30-3:30
</li><li>Preview: Wed 5:30-7:30pm, Friends; join at door
</li><li>5,000+ books; 100% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; ,50-$3;Sat: $6/bag</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Hundreds of books  stocked on a daily basis, newer, excellent condition; 80% hardcover; $1 each, mags. Free</li></ul>
"
43.04690321677514,-88.01079269836703,"Wauwatosa Public Library","
<img src='./Book Sales in Wisconsin_files/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .50; hardcovers $1; children's .50</li><li>Donated and ex-lib</li></ul>
"
43.021173762605926,-88.0060826424937,"West Allis Public Library","
Aug 3; Oct 12; Dec 14<br><ul><li>Sat 10-3
</li><li>2,500 books; 100% donated; 30% hardcover; .35-$1.50</li></ul>
"
43.65331698050267,-90.85360221373409,"Bekkum Memorial Public Library","
Oct<br><ul><li>Sat 9-noon
</li><li>Preview: Sat 8-9, Friends; join at door $10 ind., $15 fam.
</li><li>1,000 books; 75% donated; 80% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50; hardcovers $1; Individual books or $5/bag</li></ul>
"
43.11470706702687,-87.90420493523763,"Whitefish Bay Library","
Nov 2 - 3<br><ul><li>Sat 9:30-3:30, Sun noon-3
</li><li>Preview: Fri 5-7, Friends; join at door
</li><li>4,000 books; 100% donated; 50% hardcover; paperbacks $1; $1-$2; Sun $7/bag</li><li></li><li>Credit cards accepted</li></ul><br><hr>
Bookstore<br><ul><li>Library hours
</li><li>1,000 books; 100% donated; 90% hardcover; sorted; $2 or less</li><li>Not picked over; no restrictions.</li></ul>
"
42.834814901317976,-88.73185391938718,"Irvin L Young Memorial Library","
Ongoing<br><ul><li>Library hours
</li><li>'Friends Shop' in the library</li></ul>
"
42.58059866982934,-88.54307267675418,"Barrett Memorial Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
44.39029709992844,-89.82645303161073,"<img src='./Book Sales in Wisconsin_files/doedit.gif' border='0' align='middle'>","
Oct<br><ul><li>Thu, Fri 9-8, Sat 9-noon
</li><li>Sorted; Sat $2/bag</li></ul>
"
