Latitude,Longitude,Library,SaleDetails
41.69862817792473,-88.07247428063341,"Friends of Fountaindale Library","
Bookstore<br><ul><li>Tue 10-4:30, Thu 4-8, Sun 1-5
</li><li>100% donated; 75% hardcover; sorted; .50-$3</li></ul>
"
41.16800926058162,-87.88054498416464,"Bourbonnais Public Library","
<img src='img/null.gif' height='1' width='680'><br>
July<br><ul><li>Fri, Sat 10-3
</li><li>4,000 books; 70% donated; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50; hardcovers $2; trade pb $1; Recent books $5; A/V $1; Sat bag sale, using $5 library book tote</li></ul>
"
39.037991473706704,-90.1423968974712,"Brighton Memorial Library","
July 13; Aug 10; Sept 14; Oct 12; Nov 9; Dec 14<br><ul><li>Sat 9-2
</li><li>5,000 books; 50% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$5</li><li>Credit cards accepted</li></ul>
"
41.81896335274261,-87.85133815782734,"Brookfield Public Library","
Ongoing<br><ul><li>Mon-Thu 10-9, Fri, Sat 10-6, Sun 11-6 (closed Sun in June, July, Aug))
</li><li>150 books; 100% donated; 33% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
41.61148733831527,-87.53355814936022,"Calumet City Public Library","
Ongoing<br>
"
37.72457024958897,-89.21846342698443,"Carbondale Public Library","
Oct<br><ul><li>Sat 8-3, Sun 1-4
</li><li>Preview: Fri 4-6, Friends, join at door $5
</li><li>20,000 books; 60% donated; 70% hardcover; sorted; <b>not 'picked over'</b>; $1; Sun half price</li><li>No scanners</li><li>Weather could affect sale - check library website</li></ul>
"
37.72773207422879,-89.22132812351188,"Morris Library","
Bookstore<br>
"
42.20845448167161,-88.24252873056466,"Cary Area Public Library","
Oct 11 - 13<br><ul><li>Fri 1-4, Sat 9-4, Sun 1-4
</li><li>75% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50-$1; hardcovers $1; children's .25; Sun $5/bag (bags provided)</li><li>Special pricing for teachers with current I.D., except Sunday Bag Sale. Non-profits with I.D. Contact chairperson during sale if interested in books after sale. Cash and checks only</li></ul>
"
40.1135859852124,-88.24071787202452,"Champaign Public Library","
Bookstore<br><ul><li>Wed-Sun 1-4
</li><li>20,000+ books; 70% donated; 40% hardcover; sorted; Most $2 or less</li><li>Credit cards accepted<br>Some donated items go to the library collection; some items sold online.  <br>No restrictions</li><li>Magazine Clearance Sale during January; 25 cents each for back issues, hundreds of titles</li></ul>
"
39.50106961151324,-88.17912796269177,"Booth Library","
Sept<br><ul><li>Wed 9-4
</li><li>5,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks $1; hardcovers $2 &amp; up; videos $1</li></ul>
"
39.49877539367852,-88.17143188654794,"Charleston Carnegie Public Library","
Aug 23 - 24; Nov 15 - 16<br><ul><li>Fri 10-5:30, Sat 10-1:30
</li><li>Sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1</li><li>Credit cards accepted</li></ul>
"
39.67834261138252,-89.7004475020573,"Chatham Area Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Bookstore<br><ul><li>Mon-Thu 9-8, Fri 9-5, Sat 9-4
</li><li>Books, audio books, movies, puzzles, large-print books, LPs, mags.; paperbacks .75 or as marked; hardcovers $2, 3/$5; children's .25-$1</li><li>Not picked over</li><li>Credit cards acceepted</li></ul>
"
42.243024143710414,-88.96257128912657,"Cherry Valley Public Library","
Oct<br><ul><li>Sun 1-5, Mon-Thu 9-8, Fri, Sat 9-5, Sun 1-5
</li><li>Preview: Fri before, noon-4, $5 fee
</li><li>100% donated; sorted; <b>no buyer restrictions</b>; .50-$2, last weekend $3/bag</li><li>Some books removed for sale online</li><li>Credit cards accepted</li></ul>
"
41.87568913536446,-87.62376141813135,"No Name Found","
July<br><ul><li>Sat 8-3
</li><li>2,000 books; 100% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$100</li><li></li><li>Yard sale</li></ul>
"
41.70003753269755,-87.77679040501708,"Chicago Ridge Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
41.79381966774007,-87.95417570092444,"Clarendon Hills Public Library","
Ongoing<br><ul><li>Mon, Tue, Thu 9:30-9, Wed, Fri 9:30-5, Sat 9:30-4
</li><li>200 books; 100% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$3</li><li>Cart constantly replenished</li></ul>
"
40.569291893426374,-88.6132621625686,"Martin Township Public Library","
<img src='img/null.gif' height='1' width='680'><br>
July 6; Aug 3; Sept 7; Oct 5; Nov 2; Dec 7<br><ul><li>Sat 9-noon
</li><li>2,500 books; 30% donated; 40% hardcover; paperbacks .50; hardcovers $1; children's .50</li><li>New books donated weekly and added to the others</li></ul>
"
40.52964730294434,-89.18115277444444,"Danvers Township Library","
Ongoing<br><ul><li>Mon 1-9, Tue 9-8, Wed 9-5, Thu 1-9, Fri 9-5, Sat 9-1
</li><li>500 books; 25% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1/bag</li></ul>
"
42.0097397588612,-89.1097138425851,"Founders Memorial Library","
Ongoing<br>
"
39.844625922219706,-88.95489465001897,"Decatur Public Library","
Bookstore<br><ul><li>Mon, Tue 10:30-2:30, Thu 3-6:30, 2nd and 4th sAt 9:30-12:30
</li></ul>
"
42.172910684136475,-87.84547215283202,"Deerfield Public Library","
Sept<br><ul><li>Sat 7am-12:30pm
</li><li>400 books; 100% donated; 95% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $3 each, buy 5, get 1 free</li><li>Deerfield Farmers Market</li></ul>
"
42.16971762283831,-87.84603684622304,"Deerfield Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Suggested donation: HCs, CDs, DVDs, audio books $2; pbs $1</li></ul>
"
41.93116492165158,-88.75226843834307,"DeKalb Public Library","
Oct<br><ul><li>Fri, Sat 9-4:30, Sun 1-4:30
</li><li>Thousands of books; 95% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Sun $5/bag</li></ul>
"
41.9302634869301,-88.74748635015709,"Founders Memorial Library (Lobby)","
Ongoing<br><ul><li>Library hours
</li><li>.50-$1</li><li>Stock turns over regularly<br>Exact change appreciated<br>Checks over $5 accepted</li></ul>
"
42.04422431110613,-87.89146991064662,"Des Plaines Public Library","
Oct<br><br>Watch this spot for the next great sale!<br><hr>
Ongoing<br><ul><li>Library hours
</li><li>475-500 books</li></ul>
"
38.80705725254057,-89.95095157971436,"No Name Found","
Oct 20<br><ul><li>Sun noon-5
</li><li>3,000+ books; 100% donated; sorted; <b>no buyer restrictions</b>; paperbacks .50; hardcovers $1</li><li>Leclaire Parkfest: music, food, games, cars, etc.</li></ul>
"
39.117509199733284,-88.54782884479125,"Effingham Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Nov 30<br><ul><li>Fri 9-2, Sat 9-noon
</li><li>Sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
41.895876658981884,-88.47686643775289,"Town and Country Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .50-$1; hardcovers $1; children's .25 &amp; .50; DVD $1, audio books $2</li></ul>
"
42.03599277131683,-88.28355838594321,"Gail Borden Library","
Sept<br><br>Watch this spot for the next great sale!<br><hr>
Ongoing<br><ul><li>Mon-Thu 9-9, Fri, Sat 9-6, Sun noon-5
</li><li>75% donated; 75% hardcover; sorted; <b>no buyer restrictions</b>; paperbacks $1; hardcovers $2</li><li>Credit cards accepted<br>Some valuable books may be removed to sell online</li></ul>
"
42.041765506669314,-88.27830010426376,"No Name Found","
Nov 22 - 23<br><ul><li>Fri 4-8, Sat 9-4
</li><li>2,500 books; 100% donated; 30% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50</li><li>Credit cards accepted</li></ul>
"
41.9037820392895,-87.9370781810801,"No Name Found","
July 11 - 14<br><ul>
	<li><span style='font-size:16px'><span style='color:#800080'>AAUW Elmhurst Area Branch</span>&nbsp;<strong><span style='color:#FFFFFF'><span style='background-color:#800080'> </span><span style='background-color:#800080'>GIANT USED BOOK AND MEDIA SALE!&nbsp;</span></span></strong></span>

	<ul>
		<li><span style='color:#0000CD'><strong>Books - We have it all! Hardcover and softcover, thousands of books organized into over 30 categories</strong></span></li>
		<li><span style='color:#0000CD'><strong>Media - CDs, DVDs, vinyl records, and audio books</strong></span></li>
		<li><span style='color:#0000CD'><strong>Large children’s section</strong></span></li>
	</ul>
	</li>
	<li>All items are locally donated and priced 50 cents - $2, excluding Better Books (price individually)</li>
	<li><strong><span style='color:#800080'>4 Days</span></strong>
	<ul>
		<li><strong><span style='color:#800080'>Thursday July 11&nbsp;</span></strong>
		<ul>
			<li><strong><span style='color:#800080'>6:00 p.m. to 9:00 p.m.&nbsp;Preview Sale. $10 entrance fee</span></strong></li>
		</ul>
		</li>
		<li><strong><span style='color:#800080'>&nbsp;Friday July 12&nbsp;</span></strong>
		<ul>
			<li><strong><span style='color:#800080'>9:00 a.m. to 8:00 p.m. Free admission</span></strong></li>
		</ul>
		</li>
		<li><strong><span style='color:#800080'>&nbsp;Saturday July 13&nbsp;</span></strong>
		<ul>
			<li><strong><span style='color:#800080'>9:00. to 3:00 p.m.&nbsp;Free admission</span></strong></li>
		</ul>
		</li>
		<li><strong><span style='color:#800080'>&nbsp;Sunday July 14&nbsp;</span></strong>
		<ul>
			<li><strong><span style='color:#800080'>noon to 3:00 p.m. - &nbsp;Free admission</span></strong></li>
			<li><strong><span style='color:#800080'>BAG DAY! All items $10 per bag (excluding Better Books)</span></strong></li>
		</ul>
		</li>
	</ul>
	</li>
	<li>Check or Cash only</li>
	<li>For more information see&nbsp;<strong><a href='http://www.aauwelmhurst.org'>www.aauwelmhurst.org</a> </strong>or email to:&nbsp;<strong><a href='mailto:info@aauwelmhurst.org'>info@aauwelmhurst.org</a></strong></li>
	<li><em>All sales support scholarships and programs for women and girls.</em></li>
</ul>
"
41.917396660349546,-87.81606999520747,"Elmwood Park Library","
Ongoing<br><ul><li>During Library Hours
</li><li>3 Bookcases of books</li></ul>
"
40.717079643719735,-89.27568621880003,"Melick Library at Eureka College","
Ongoing<br><ul><li>Mon-Fri during library hours
</li><li>1,200+ books; 40% donated; 45% hardcover; sorted; <b>no buyer restrictions</b>; .50-$1</li><li>Some more valuable items reserved for annual Homecoming book sale in the Fall</li></ul>
"
41.723846455893764,-87.70073051722251,"Evergreen Park Public Library","
Ongoing<br><ul><li>Library hours
</li><li>1,000 books; 90% donated; 60% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
41.87858102926823,-87.81863176155485,"Forest Park Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Books, videos, cds; .25-$1</li><li>New selections always added. Donations are appreciated.</li></ul>
"
42.39889739934563,-88.18645032816474,"Fox Lake District Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
42.20331514166105,-88.21089654652742,"Fox River Grove Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Aug 9 - 10<br><ul><li>Fri 10-5, Sat 10-1
</li><li>2,000 books; 60% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1; Sat $5/bag</li><li>Cash or local checks only</li></ul><br><hr>
Ongoing<br><ul><li>Library hours M-F 10-6, Sat 10-3
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50; trade pb $1; children's .50; media $1, games, puzzles, etc: $1</li><li>Credit cards accepted ($1 added fee)</li></ul>
"
41.49192808432169,-87.84718638022439,"Frankfort Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
41.9365744993567,-87.86405998985823,"Franklin Park Public Library","
Ongoing<br><ul><li>Library hours
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50; hardcovers $1; A/V .50</li></ul>
"
42.29973768232146,-89.62002940669242,"Voices Book Nook","
Aug 1 - 10; Nov 7 - 16<br><ul><li>Store hours
</li><li>Half price</li></ul><br><hr>
Bookstore<br><ul><li>Mon-Sat 10-4, Thu 10-7
</li><li>60,000 books; 100% donated; 50% hardcover; sorted</li><li>Some books sold online</li><li>All funds go to VOICES of Stephenson County, an organization that assists victims of domestic and sexual abuse.</li></ul>
"
40.94439249899157,-90.37294335343636,"Galesburg Public Library","
Oct<br><ul><li>Sat 9-4, Mon 9-1
</li><li>Preview: Fri 5-7pm, $5 fee (Friends free)
</li><li>4,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50 and up; Mon $1-$3/bag</li></ul>
"
41.89102277234912,-88.31021700250353,"Geneva Public Library","
July 26 - 28; Dec<br><ul><li>Fri noon-4, Sat 10-4, Sun noon-4
</li><li>Preview: Fri 10-noon $5 entry fee
</li><li>10,000 books; 80% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$2; Sun 1/2 price</li><li>Credit cards accepted</li></ul>
"
39.130734365376796,-89.81802043288019,"Friends of Gillespie Library","
Oct<br><ul><li>Fri 6pm-8pm, Sat 8am-11am
</li><li>Preview: Thu 6-8pm, $5 fee adults, $3 children 5-12
</li><li>'Thousands' of books; sorted; paperbacks .50; hardcovers $1; children's .25-$1; Media priced to sell</li></ul>
"
38.75002011059481,-89.97984744697767,"Glen Carbon Centennial Library","
Aug 22 - 24<br><ul><li>Thu 5-8, Fri, Sat 9-5
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
41.876662894133354,-88.06458021777274,"Glen Ellyn Public Library","
July 13; Sept 14 - 15; Nov 9; Nov 29<br><ul><li>10,000 books; 90% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$2</li><li>Credit cards accepted</li><li>Sat 9-2</li></ul>
"
42.13158565569762,-87.7611859028389,"Glencoe Public Library","
Oct<br><ul><li>Sat 9-5, Sun noon-5, Mon 9-noon
</li><li>Preview: Fri 4:30-6:30, Only Glencoe residents who donate to the Friends
</li><li>Thousands of books; 95% donated; 50% hardcover; sorted; <b>no buyer restrictions</b>; .50-$4; Sun half price, Mon $4/bag</li></ul><br><hr>
Ongoing<br>
"
38.58879825981897,-89.94078001285537,"Glenview Library","
<img src='img/null.gif' height='1' width='680'><br>
Bookstore<br><ul><li>Library hours
</li><li>100% donated</li><li>Each month various genres are priced half-off<br>Some of the more valuable books have been listed online, but are available for purchase at the price listed online, minus postage.<br>Store has occasional month-long sales in specific genres.</li></ul>
"
42.34174766004308,-88.04514592131713,"Grayslake Area Public Library","
Ongoing<br><ul><li>Library hours
</li><li>750 books; 90% donated; 45% hardcover; sorted; <b>no buyer restrictions</b>; $1-$2</li></ul>
"
42.37526517199645,-87.9038181182167,"Warren-Newport Public Library","
Bookstore<br><ul><li>Library hours
</li></ul>
"
42.098040995848244,-88.52643895004762,"at Prairie View Garden Center","
Oct 4 - 6<br><ul><li>Fri, Sat, Sun 10-4
</li><li>7,000 books; 70% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1</li></ul>
"
41.60545096959693,-87.6473360092307,"Harvey Public Library","
Ongoing<br><ul><li>Library hours
</li><li>200 books, weekly rotating stock, 5% donated, 90% hardcover</li></ul>
"
37.80026614595038,-89.03162388309492,"Herrin City Library","
July 13 - 15<br><ul><li>Sat noon-5, Mon 10-7 (closed Sun)
</li><li>Thousands of books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25-$2</li><li>Credit cards accepted</li></ul>
"
42.17698980301215,-87.79985328646532,"Highland Park Public Library","
July 24 - 25<br><ul>
	<li><span style='color:#FFFFFF'><span style='font-size:14px'><strong><span style='background-color:#006400'>&nbsp;Friends of the Highland Park Public Library Book Sale!&nbsp;</span></strong></span></span></li>
	<li>July 24 to 28
	<ul>
		<li><strong>Wednesday </strong><strong>&nbsp;5:30 to 9:00 pm</strong></li>
		<li><strong>Thursday, 9:00 am to 9:00 pm</strong></li>
		<li><strong>Friday, 9:00 am to 9:00 pm</strong></li>
		<li><strong>Saturday,&nbsp;9:00 am to 5:00 pm</strong></li>
		<li><strong>Sunday, 1:00 to 3:00 pm</strong></li>
	</ul>
	</li>
	<li><span style='font-size:14px'><strong><span style='color:#0000CD'>*** We missed our usual sale in November, so we have an extra half year of books! ***</span></strong></span></li>
	<li><span style='color:#006400'>Books are sorted by genre for convenient shopping!</span></li>
	<li><span style='color:#008000'>Prices are reasonable</span></li>
	<li><span style='color:#008000'>Dealers welcome! Scanning is welcome!</span></li>
	<li><strong><a href='https://www.hplibrary.org/friends-10047' target='_blank'><span style='color:#0000CD'>Friends Web Site</span></a></strong></li>
</ul><br><hr>
Bookstore<br><ul><li>Thursdays, Saturdays 10:30-4:30
</li><li>3,000 books; 50% donated; 50% hardcover; sorted; .25-$5</li></ul>
"
42.19868546321245,-87.80438971665374,"Highwood Public Library","
Ongoing<br>
"
41.79802104434918,-87.93277595320933,"Hinsdale Public Library","
Ongoing<br><ul><li>Library hours
</li><li>$1-$3</li><li>15 shelves constantly restocked</li></ul>
"
41.55987987663364,-87.66479183294952,"Homewood Public Library","
Bookstore<br><ul><li>Sat 10-4
</li></ul>
"
42.17111686800612,-88.42345337335533,"Huntley Area Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Sept 14 - 15; Dec 7 - 8<br><ul><li>Sat 9-4, Sun noon-4
</li><li>Preview: Fri 2-3:30, Friends, join at door
</li><li>5,000 books; 60% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$2</li><li></li><li>Credit cards accepted</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Books &amp; A/V materials; .50 &amp; up</li><li>New material added almost daily</li></ul>
"
41.77572848823875,-87.89785741885856,"Indian Head Park Heritage Center","
Ongoing<br><ul><li>Sat 10-3, Sun noon-3
</li><li>400-500 books; 100% donated; <b>not 'picked over'</b>; paperbacks .50, 3/$1; hardcovers $1; DVDs $1.50</li></ul>
"
39.73187198673767,-90.22579764865591,"Friends of the Jacksonville Public Library","
Bookstore<br><ul><li>Mon-Fri 10-6, Sat 10-5, Sun noon-5
</li><li>4,000 books; 100% donated; 40% hardcover; sorted; .50-$3</li></ul>
"
39.12168923794461,-90.32427066636502,"Jerseyville Public Library","
Aug 6; Sept 3; Oct 1; Nov 5; Dec 3<br><ul><li>Tue 8:30am-8:pm
</li><li>$3/bag</li></ul><br><hr>
Ongoing<br><ul><li>Library hours - Mon-Thu 8:30am-8:30pm, Fri, Sat 8:30-5, Sun 1-4
</li><li>Occasional monthly specials. Nov: Coookbooks. Dec: Gift quality</li></ul>
"
41.83729064002386,-88.5199119044855,"Kaneville Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .25; hardcovers $1; trade pb .50; children's .25</li></ul>
"
41.83463480316323,-87.86753331026253,"La Grange Park Library","
Bookstore<br><ul><li>Mon-Thu 10-9, Fri, Sat 10-5, Sun 1-5 (hours subject to volunteer availability)
</li><li>5,000+ books</li><li>Stock changes daily. Check out the 'Collectables' case.</li></ul>
"
42.25928963789155,-87.84381169933016,"Friends of Lake Forest Library","
Sept 13 - 15<br><br>Watch this spot for details on the next great book sale!
"
42.10162120921834,-89.82839231479123,"Friends of Lanark Public Library","
Bookstore<br><ul><li>Tue-Fri 9-5, Sat 9-noon
</li><li>10,000+ books; 100% donated; 40% hardcover; sorted; paperbacks .50, 3/$1; hardcovers $1; like new books $2-$5; VHS 10/$1, audiobooks .50, DVDs $1</li><li><b>Not picked over. No restrictions.</b> 100+ titles added weekly. Cash only</li></ul>
"
41.563286184962145,-87.53500417660752,"Lansing Public Library","
July 13; Aug 10; Sept 14; Oct 12; Nov 9; Dec 14<br><ul><li>Sat 10-2
</li><li>Preview: Sat 9:30-10, Friends; join at door $10
</li><li>5,000 books; 95% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
41.67040244554939,-88.00104277117276,"Lemont Public Library","
Oct<br><ul><li>Sat 9-4, Sun 1-4
</li><li>Preview: Fri 6-8, $5 admission
</li><li>3,000 books; 90% donated; 85% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1; Buy bag for $1 any time during sale and fill it for $4 on Sun (must use provided bag)</li><li>Credit cards accepted, minimum $5. No personal checks.</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li><b>no buyer restrictions</b></li></ul>
"
40.153094347808604,-89.36612355097371,"Lincoln Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Aug 23 - 24<br><ul><li>Fri 9-7, Sat 9-2
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1/bag - no limit on number of bags</li></ul>
"
42.185113794052505,-87.90376282879438,"Vernon Area Public Library","
Ongoing<br><ul><li>Library Hours
</li><li>Books, CDs, DVDs, audio books; .50-$2</li></ul>
"
41.80306143156733,-88.0709145520366,"Lisle Library","
Oct<br><ul><li>Fri 9:30-7:30, Sat 9:30-5
</li><li>Preview: Thu 9:30-7:30, $2 fee
</li><li>20% donated; 80% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b></li></ul>
"
40.45925851046466,-90.67050303587904,"Friends of Macomb Library","
Sept<br><ul><li>Sat 9-4
</li><li>5,000 books; 100% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; includes lots of media; paperbacks $1; hardcovers $2; media $2</li><li>Gazebo Art Festival</li></ul>
"
40.46011024968792,-90.66860757501311,"Curriculum Library","
Sept<br><ul><li>Mon, Tue 8-4
</li><li>750+ books; 50% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$3</li></ul>
"
42.24855761923615,-88.60493080342346,"Marengo-Union Library","
Bookstore<br><ul><li>Mon-Thu 9-8, Fri, Sat 9-3, Sun noon-3
</li><li>5,000 books; 50% donated; 50% hardcover; sorted; .10-.50</li><li>Not picked over; no restrictions</li></ul>
"
38.49198293764189,-89.79057332067269,"Mascoutah Public Library","
Sept<br><ul><li>Fri 8-6, Sat 8-4, Mon 9-7 (closed Sun)
</li><li>5,000 books; 75% donated; 25% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25-$1</li></ul>
"
41.51319884554008,-87.74325540778612,"Matteson Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
39.4881252396229,-88.37966045535454,"Mattoon Public Library","
Oct<br><ul><li>Sat 8-noon
</li><li><b>not 'picked over'</b>; <b>no buyer restrictions</b>; Donation</li><li>Credit cards accepted</li></ul>
"
42.34193240715769,-88.26467379368911,"McHenry Public Library","
Oct 19 - 20<br><ul><li>Sat 9-5, Sun noon-4
</li><li>Preview: Thu prior 5:30-8:30pm, Friends, join at door
</li><li>30,000 books; 85% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; .50-$1</li><li>$10 charge to use a scanner at the sale.</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li></ul>
"
41.54581424163759,-89.11760802747791,"Graves-Hume Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>100-150+ books; 80% donated; 25% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .25; hardcovers .50</li></ul>
"
41.62974774224855,-87.71714790588227,"Midlothian Public Library","
Oct 5<br><ul><li>Sat 9-3
</li><li>800 books; 90% donated; 40% hardcover; sorted</li></ul><br><hr>
Ongoing<br><ul><li>Mon-Thu 9-8, Fri, Sat 9-5
</li></ul>
"
41.52187358916877,-87.89282652508908,"Mokena Community Public Library","
Sept<br><ul><li>Fri 10:30-5:30, Sat 9:30-3
</li><li>Preview: Fri 10-10:30 and Sat 9-9:30 Friends; join at door
</li><li>2,500 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$3</li></ul>
"
41.50295504031169,-90.5128572669487,"Moline Public Library","
Bookstore<br><ul><li>Mon-Fri 10-4
</li></ul>
"
41.80896812885907,-89.96475898030168,"Odell Public Library","
Nov 2<br><ul><li>Sat 9-2
</li><li>5,000 books; 100% donated; 70% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1</li></ul>
"
42.03843265830566,-87.7848188879144,"Morton Grove Public Library","
Ongoing<br>
"
